title	predicted	actual	>0.2
Timeline of history of environmentalism	0.010485076503925302	0.0	False
Differential outcomes effect	0.040427033519894795	0.0	False
Category:2000 in biology	0.050664786415254036	0.0	False
Category:Aviation in Canada	0.07582181658870059	0.0	False
Category:Subfields of zoology	0.09932260320378282	0.0	False
Category:Native plant societies	0.024368502094970077	0.0	False
Flight Safety Foundation	0.03955893114259711	0.0	False
Paracetamol	0.003911594384310919	0.0	False
Cogito (magazine)	0.05434614624138056	0.0	False
Ethnozoology	0.038632219540913726	0.0	False
Form perception	0.11173237893182553	0.0	False
Snarl	0.06701101708843837	0.0	False
List of city districts by population density	0.04153862096086124	0.0	False
Category:Aviation in Argentina	0.07820803505095743	0.0	False
Category:Mikhail Bakunin	0.08865877024827187	0.0	False
Informal logic	0.0984613859993762	0.0	False
Supercentenarian	0.030317867095626845	0.0	False
Category:Biological classification	0.09351575602938231	0.0	False
Hyperthermia	0.005707360433262776	0.0	False
Category:People in aviation	0.0610304575318814	0.0	False
Richard Haine	0.05118327783627994	0.0	False
Anne McLaren	0.03652955586384764	0.0	False
Book:Raphinae	0.08420396778760415	0.0	False
List of intellectuals of the Enlightenment	0.003740674650576021	0.0	False
Stopped-flow	0.011117617731106115	0.0	False
Engineering biology	0.030662843728229233	0.0	False
Category:Eukaryote species	0.04039668528036991	0.0	False
Neurointensive care	0.037203750734447774	0.0	False
Giant Virus Finder	0.14487553657126342	0.0	False
List of mammalogists	0.07868525723039765	0.0	False
Aerophilately	0.038125328893195067	0.0	False
International Eugenics Conference	0.047627445407159574	0.0	False
Template:Animal testing end	0.05529301025151985	0.0	False
Environmental organization	0.03006248820113607	0.0	False
DNA microarray	0.06229067368012785	0.0	False
Reference intake	0.037873219595114416	0.0	False
Template:Minnesota Wildflowers	0.08865877024827187	0.0	False
Ethical Intuitionism (book)	0.04104050883394071	0.0	False
Semantic view of theories	0.05200194086549547	0.0	False
List of districts of Taipei by population density	0.05419560514018434	0.0	False
Category:Species by year of formal description	0.04674350324509398	0.0	False
Nocturnal bottleneck	0.05478795680308174	0.0	False
List of metropolitan areas in Pakistan	0.049136792017777806	0.0	False
Category:Virus taxonomy	0.1066783629886448	0.0	False
Endocast	0.06989155672907307	0.0	False
Lobe (anatomy)	0.07736921107698064	0.0	False
Category:Swedish biologists	0.05649316881796057	0.0	False
Template:Taxon	0.08865877024827187	0.0	False
Category:Syndromes of unknown causes	0.06529335133466596	0.0	False
Hesperus	0.02342987107912714	0.0	False
Partha Dasgupta	0.09938317373906326	0.0	False
1998 in aviation	0.022349801194400293	0.0	False
Siberian natural resources	0.009921727548776097	0.0	False
2014 in birding and ornithology	0.05929155333431307	0.0	False
Agathos kai sophos	0.052496959334201364	0.0	False
Template:Genetic recombination	0.05361296018694711	0.0	False
River Out of Eden	0.023025347954237343	0.0	False
Category:1907 in aviation	0.0610304575318814	0.0	False
Psammon	0.036823708862868926	0.0	False
Oryzalin	0.04953150339519249	0.0	False
Morphological symptoms of plant diseases	0.014213757517557378	0.0	False
Convergence (sustainability science)	0.04587371993021356	0.0	False
Order of the Mother of Jugović	0.049796799836396094	0.0	False
Protrepsis and paraenesis	0.02926548292147753	0.0	False
Fluorescent tag	0.014958455307213556	0.0	False
Airport-to-airport mutual aid	0.06868185487225242	0.0	False
The Excursion	0.023727675813441762	0.0	False
Methodical culturalism	0.06915824450922886	0.0	False
Biosciences Federation	0.06948761454067905	0.0	False
Ideology of the SS	0.013600757600582075	0.0	False
Category:Biophilia hypothesis	0.07259986606533979	0.0	False
Category:Aviation in Cuba	0.08152350767518848	0.0	False
Category:1885 in paleontology	0.08865877024827187	0.0	False
Edward Said bibliography	0.016165012021023117	0.0	False
Neighbour-sensing model	0.07865097016845615	0.0	False
Category:Ivorian biologists	0.05649316881796057	0.0	False
Category:Taxonomic lists	0.05462743051430402	0.0	False
List of works in critical theory	0.009694070129479718	0.0	False
List of insect-inspired songs	0.015957562985878505	0.0	False
Letsrecycle.com	0.07333319309041038	0.0	False
Chemosynthesis	0.005979454211294649	0.0	False
Category:Aircraft manufacturers	0.033203555066342726	0.0	False
Tanner Lectures on Human Values	0.044807697392458996	0.0	False
Template:GBIF link	0.12157514353589086	0.0	False
Area and population of European countries	0.0340685470065717	0.0	False
Trial of Socrates	0.04274463162613535	0.0	False
Yellowfin cutthroat trout	0.03089276648813587	0.0	False
Alison Simmons	0.0683972231281747	0.0	False
Cultural sustainability	0.020392359123007093	0.0	False
List of international environmental agreements	0.02267342539856932	0.0	False
Sriramachakra	0.05887414415132728	0.0	False
Category:Selection	0.10326645438816809	0.0	False
Sara Grant	0.03485996796790117	0.0	False
Snagger	0.10859756817531922	0.0	False
Category:1900 in paleontology	0.08865877024827187	0.0	False
Acetic acid/hydrocortisone	0.03196537672349155	0.0	False
Environmental globalization	0.03363714603031993	0.0	False
Fisheries Act 1985	0.03267798828282716	0.0	False
ENGO	0.03495710865004456	0.0	False
List of Ship of Theseus examples	0.016624436829654015	0.0	False
Category:Hindu philosophical concepts	0.024769842297195494	0.0	False
Potamkin Prize	0.06668225766288403	0.0	False
Category:Applied philosophy	0.023028224690510288	0.0	False
The New Dinosaurs	0.0337970004948213	0.0	False
Common furniture beetle	0.029612865034134617	0.0	False
Methods used to study memory	0.1456378892714753	0.0	False
Spaced learning	0.11325202743603237	0.0	False
Competition in the Regional jet market	0.03614510804758133	0.0	False
Pilot logbook	0.09144675750990845	0.0	False
Resurrection of the dead	0.02189745952506098	0.0	False
Template:Abortion in South America	0.07072885373380636	0.0	False
Category:Connotation	0.08865877024827187	0.0	False
Histoire Naturelle	0.011073138971434098	0.0	False
Seashell	0.01912285981445249	0.0	False
Train of thought	0.04902932156050061	0.0	False
Neurometrics	0.13584854805501168	0.0	False
Portrait of Jeanne Kéfer	0.02120995333747414	0.0	False
Compartment (chemistry)	0.022055609615277354	0.0	False
AeronautX Luftfahrtschule	0.08920775419500239	0.0	False
Face-to-face (philosophy)	0.03276166481296867	0.0	False
Template:Mangoes	0.0484586050169965	0.0	False
Lack (manque)	0.031167028794239375	0.0	False
Sex assignment	0.043055586859799336	0.0	False
Sodium fluoroacetate	0.005345996143853621	0.0	False
List of environmental disasters	0.002868603339477249	0.0	False
The Simpsons and Philosophy	0.018928043933612474	0.0	False
Category:Marshall McLuhan	0.08865877024827187	0.0	False
Double bind	0.03741033047365224	0.0	False
Laser capture microdissection	0.023596186336978922	0.0	False
Template:Vitis (grape) species	0.058636547353642134	0.0	False
Joint Aviation Requirements	0.05909264592559078	0.0	False
Anna Mitus	0.06919623883484338	0.0	False
Category:Islamic philosophy	0.023028224690510288	0.0	False
Gene mapping	0.04661425116140706	0.0	False
Bacterial display	0.031598527075918606	0.0	False
Function (biology)	0.031713790534837465	0.0	False
List of microorganisms found in sourdough	0.017172529061034263	0.0	False
Category:Filipino philosophers	0.03717693286357517	0.0	False
Category:1942 in the environment	0.10429563869806571	0.0	False
Atli Harðarson	0.06560647036201353	0.0	False
NovoGen	0.09704301570636328	0.0	False
Heinrich Anton de Bary	0.028823242317765462	0.0	False
Thierry Baudet	0.0418137844172873	0.0	False
Red pill and blue pill	0.058433605747996525	0.0	False
Neuroanatomy of memory	0.11248982434676211	0.0	False
Category:Civil aviation by country	0.04758377796792083	0.0	False
Category:Model organisms	0.04682819532765326	0.0	False
1930 in aviation	0.014521897973450148	0.0	False
Defence Safety Authority	0.0401389607675547	0.0	False
Testosterone (medication)	0.0049538468816990875	0.0	False
John Hobbs Medal	0.09601311920293523	0.0	False
Category:Libyan philosophers	0.03383966492320951	0.0	False
Calcidius	0.0416754859531994	0.0	False
Bioclaustration	0.038273349798079954	0.0	False
Anti-suffragism	0.02568491176656889	0.0	False
Contact inhibition	0.03321691120473874	0.0	False
Abolitionism (animal rights)	0.04842677054514995	0.0	False
Phenomics	0.05356238862179088	0.0	False
Night glow	0.059569275486434724	0.0	False
Genetic carrier	0.02960208804086971	0.0	False
Pierre Hohenberg	0.02610502892406694	0.0	False
Shergotty meteorite	0.05621468770507599	0.0	False
Category:1861 in the environment	0.10429563869806571	0.0	False
Category:Tibetan mythology	0.050773964319684145	0.0	False
DNA–DNA hybridization	0.03689472387382448	0.0	False
Reism	0.056774160198442225	0.0	False
Nuisance wildlife management	0.02970735976248289	0.0	False
Category:Renewable energy stubs	0.029921839477891347	0.0	False
Anangeon	0.08799906263311484	0.0	False
Chromated copper arsenate	0.00958554957953017	0.0	False
A System of Logic	0.045887578558573554	0.0	False
Jose Acacio de Barros	0.04953935106048847	0.0	False
Samayasāra	0.06947000759993546	0.0	False
Philosophy of medicine	0.015569303824116884	0.0	False
Edward S. Reed	0.06090711869632083	0.0	False
Electropositive shark repellent	0.012374575721323472	0.0	False
Cascade red fox	0.0536501037343328	0.0	False
List of Greater Manchester settlements by population	0.06324431383129073	0.0	False
1986 in aviation	0.013799072068010107	0.0	False
Tirandamycin	0.012064827250065684	0.0	False
Maternalism	0.03472224823228051	0.0	False
Lindley Darden	0.04866830359329541	0.0	False
Malnutrition–inflammation complex	0.059142910645313566	0.0	False
Double hermeneutic	0.06807269904402041	0.0	False
Agroinfiltration	0.012818425648642835	0.0	False
Netherlands fallacy	0.046601078172946786	0.0	False
Micromonosporaceae	0.08045440247845068	0.0	False
Category:Immunologists	0.08139769647852813	0.0	False
Fordism	0.010461509496874471	0.0	False
Emily Arnesen	0.040393816614671826	0.0	False
Category:Botanical gardens	0.05661151498110864	0.0	False
Myelopoiesis	0.058967004587657544	0.0	False
Gene map	0.04687370473515868	0.0	False
Ecosystem decay	0.029444988357474534	0.0	False
Airborne wind turbine	0.0296538161354556	0.0	False
Category:Aviation in the Solomon Islands	0.07813265825936358	0.0	False
William Bate Hardy Prize	0.05064118648190366	0.0	False
List of genetic genealogy topics	0.05524657367113473	0.0	False
Faithfulness	0.04343695808766046	0.0	False
Sarnat Prize	0.08568828373915537	0.0	False
Szent-Györgyi Prize for Progress in Cancer Research	0.07179987859950701	0.0	False
Biological immortality	0.026125715415873295	0.0	False
Dualistic cosmology	0.008830313860301068	0.0	False
John J. Voll	0.02435932594981881	0.0	False
Type rating	0.05861282726272697	0.0	False
Chaz Bowyer	0.015343991300252336	0.0	False
Category:Georges Bataille	0.058313023840407596	0.0	False
Category:1923 in paleontology	0.08865877024827187	0.0	False
Functional element SNPs database	0.12249054842386084	0.0	False
Neuroethics	0.07731428188053553	0.0	False
Category:1922 in biology	0.050664786415254036	0.0	False
Category:Taxonomic synonyms	0.08808491360056252	0.0	False
Biological neuron model	0.09049957081766354	0.0	False
Category:Mythological cosmologies	0.052402655641529364	0.0	False
Oral and maxillofacial pathology	0.030877632015436335	0.0	False
Horace Howard Furness	0.04074298303634212	0.0	False
Alchemilla diademata	0.016941788880112444	0.0	False
The Blood of the Nation	0.05263466343010716	0.0	False
Misinformation effect	0.0732298160557836	0.0	False
Benjamin Franklin Award (Bioinformatics)	0.1310042214289054	0.0	False
Thales of Miletus	0.0021077567960101746	0.0	False
Category:1967 in paleontology	0.08865877024827187	0.0	False
Logos	0.039180626613625945	0.0	False
Flight of the Lost Balloon	0.03300979261396479	0.0	False
Cortex (anatomy)	0.06535349031240445	0.0	False
Molecular Systems Biology	0.07189843424854955	0.0	False
Empowered democracy	0.056146880351123495	0.0	False
Systemic scleroderma	0.013625440958295031	0.0	False
Invertebrate	0.017773304593853803	0.0	False
Berggruen Prize	0.05504271851709217	0.0	False
Somatic effort	0.04578335920534692	0.0	False
Category:Aviation in Kuwait	0.08865877024827187	0.0	False
List of freshwater ecoregions in Africa and Madagascar	0.033080846977416783	0.0	False
Affective neuroscience	0.07047260273851841	0.0	False
2004 in aviation	0.02360857241670016	0.0	False
Category:1986 in biotechnology	0.062129225020268845	0.0	False
Political positivism	0.043834926766412444	0.0	False
Mind extension	0.03984423354726878	0.0	False
Subpersonality	0.04708967529727044	0.0	False
Finite model property	0.1403941672076451	0.0	False
List of participants in the Evolving Genes and Proteins symposium	0.11265031180848643	0.0	False
Immature ovum	0.03679941503170023	0.0	False
Controlled airspace	0.04975668249116056	0.0	False
Category:1899 in paleontology	0.08865877024827187	0.0	False
Hayk Mirzayans Insect Museum	0.050608218377852544	0.0	False
Monolith (Space Odyssey)	0.03188060834624263	0.0	False
Indian philosophy	0.018446008217706353	0.0	False
European Common Aviation Area	0.07057839690608933	0.0	False
Genetics of aging	0.05844145352210289	0.0	False
Category:Airline alliances	0.09715239840555204	0.0	False
Nordic Council Environment Prize	0.0507299733591211	0.0	False
Contrastivism	0.06460752601479036	0.0	False
The Little Prince and the Aviator	0.023232278075620987	0.0	False
Category:Amphibious organisms	0.028972285280552578	0.0	False
Category:Rigid airships of the United States Navy	0.0854854537240288	0.0	False
DNA field-effect transistor	0.03607472994364736	0.0	False
Category:1844 in the environment	0.10429563869806571	0.0	False
Category:Airships of Germany	0.0798128734144042	0.0	False
AE-COPSD Paratroopers Wings	0.09969922509585787	0.0	False
Phototaxis	0.03862547133706332	0.0	False
Book:Medical Eponyms	0.038367890726322976	0.0	False
Category:French biologists	0.05649316881796057	0.0	False
Category:Victims	0.10136529086260743	0.0	False
Confidential incident reporting	0.04662826665845254	0.0	False
Society of the Friends of Truth	0.025060985626814202	0.0	False
Category:Uruguayan philosophers	0.03383966492320951	0.0	False
Sodium stibogluconate	0.008909854369837733	0.0	False
Pierre de Caters	0.03268889123245615	0.0	False
Category:Coral reefs	0.08865877024827187	0.0	False
Template:Pauling	0.11394100736878217	0.0	False
Cladogenesis	0.03686780181624718	0.0	False
Category:Diogenes	0.08101879009710639	0.0	False
Category:Existentialism	0.08865877024827187	0.0	False
Sirius visualization software	0.09223738654626944	0.0	False
Category:1870 in the environment	0.10429563869806571	0.0	False
List of Middle Eastern countries by population	0.06129353314084591	0.0	False
Philosophical skepticism	0.024471546186996703	0.0	False
List of zoology journals	0.06037450266701707	0.0	False
Biotinylation	0.004034410334409168	0.0	False
Category:Nonviolence	0.05688688621443832	0.0	False
Category:Religious philosophers	0.03383966492320951	0.0	False
Convention for the Protection of Human Rights and Dignity of the Human Being with regard to the Application of Biology and Medicine	0.08259993822249291	0.0	False
Envenomation	0.02475499270268776	0.0	False
Keiko O'Brien	0.051476913371243015	0.0	False
Conquest of the Air	0.01843503547578761	0.0	False
Phytotope	0.035813773770469653	0.0	False
Emma Rush	0.09829664600664746	0.0	False
Nicolae Leon	0.07970508680486695	0.0	False
Template:IUCN2007	0.08865877024827187	0.0	False
Category:Proposed airports	0.07062698231796899	0.0	False
Crown group	0.04481172416126708	0.0	False
Mealworm	0.0151444737067679	0.0	False
Body of knowledge	0.1096363583912637	0.0	False
Biology of trust	0.04315697216863961	0.0	False
Buffer P2	0.07990031161310464	0.0	False
Chromosome instability	0.048259078772478925	0.0	False
Terrestrial analogue sites	0.028395453526083088	0.0	False
Australasian Society for Continental Philosophy	0.05886433962290906	0.0	False
Cell lineage	0.06102816990384752	0.0	False
Category:Deuterostome zoology	0.08865877024827187	0.0	False
Category:2003 in biotechnology	0.062129225020268845	0.0	False
Socioemotional selectivity theory	0.05073238996585944	0.0	False
Category:Aviation in Albania	0.08865877024827187	0.0	False
LZ 127 Graf Zeppelin	0.01014243639597488	0.0	False
Nithiazine	0.027818561173960758	0.0	False
Category:Applied microbiology	0.07434611872127402	0.0	False
Portal:Logic	0.09837085461392486	0.0	False
List of settlements in East Sussex by population	0.055357081278533185	0.0	False
List of urban areas in Europe	0.042105227088074765	0.0	False
Category:Lists of human anatomical features	0.12217528032818484	0.0	False
Ethiopian philosophy	0.011372521816186735	0.0	False
Photobiology	0.026119024514189425	0.0	False
Polyclonal antibodies	0.015622647741326256	0.0	False
Wittgenstein's Poker	0.032371950084635386	0.0	False
Template:Pathology	0.024199961741784345	0.0	False
Aircraft Operations Center	0.05794976234725873	0.0	False
Dolly (sheep)	0.05121587023889122	0.0	False
Sexual maturity	0.03677961679583681	0.0	False
Canberra Balloon Spectacular	0.044846929236370486	0.0	False
1901 in aviation	0.027436143369208132	0.0	False
Meaning (linguistics)	0.07200677112665528	0.0	False
Induced-charge electrokinetics	0.02457621951343166	0.0	False
Maternal effect	0.0176593606708394	0.0	False
Amanda Reid (malacologist)	0.0676164844764534	0.0	False
Glycemic load	0.03975318668765894	0.0	False
Faith and rationality	0.032357575650301326	0.0	False
Gene family	0.041571755698579946	0.0	False
Group Selection (book)	0.03525951965528163	0.0	False
Café philosophique	0.010441961753931623	0.0	False
Category:Physicalism	0.08865877024827187	0.0	False
Butachlor	0.08440405454030517	0.0	False
Action Philosophers!	0.013721761696814674	0.0	False
Category:1874 in the environment	0.10429563869806571	0.0	False
Cosmology episode	0.03226113418002709	0.0	False
Blade off testing	0.021470583800896614	0.0	False
Brain Emotional Learning Inspired Models	0.13817886691006895	0.0	False
Category:1956 health disasters	0.06639087233356743	0.0	False
Ghost population	0.05307108837571873	0.0	False
Flusilazole	0.06391257381375554	0.0	False
Category:Taxa described in 1930	0.0755806227487969	0.0	False
Pulmonary alveolar proteinosis	0.022279285439144567	0.0	False
Category:Aviation in Réunion	0.08865877024827187	0.0	False
Opaque context	0.10215003661861795	0.0	False
Category:1909 in paleontology	0.08865877024827187	0.0	False
Chrono Trigger	0.05011148663374462	0.0	False
Grazing marsh	0.023160198688712816	0.0	False
2001 in aviation	0.0205136936966567	0.0	False
Formative epistemology	0.04917284048097364	0.0	False
Antibody	0.012349730251470048	0.0	False
Food plot	0.021334111997264992	0.0	False
Five wisdoms	0.06312453976192528	0.0	False
Impact of alcohol on aging	0.03750202588850685	0.0	False
General sense (anatomy)	0.0523960813664582	0.0	False
Biodiversity loss	0.03261258942468217	0.0	False
10th FAI World Rally Flying Championship	0.05704807615177799	0.0	False
Category:Norwegian biologists	0.05649316881796057	0.0	False
Fascism and ideology	0.007018947399997303	0.0	False
Soft water	0.010894539230020272	0.0	False
Intellectualism	0.02532954809559372	0.0	False
Ceragenin	0.01572453482377869	0.0	False
Artificial reproduction	0.03300890845581641	0.0	False
Toxicofera	0.026891039101705896	0.0	False
Colorado Aviation Historical Society	0.02820019408254361	0.0	False
Lichen anatomy and physiology	0.014334472428062281	0.0	False
Cosmotheology	0.0538076104641079	0.0	False
Category:Aircraft emergency systems	0.06878458250946858	0.0	False
Character displacement	0.02755297579615396	0.0	False
Mono-BOC-cystamine	0.01778972062516779	0.0	False
Speculative realism	0.02220498349281988	0.0	False
1913 in philosophy	0.026178864394040064	0.0	False
Imiquimod	0.034604425665760045	0.0	False
Aeroplane (album)	0.04903159954005604	0.0	False
Immunodiffusion	0.07928583861347499	0.0	False
Synapomorphy and apomorphy	0.06238523168989725	0.0	False
Levels of adequacy	0.07685505546347753	0.0	False
Category:Organisms living on hydrothermal vents	0.0817543932575715	0.0	False
György Lukács bibliography	0.018523062087469972	0.0	False
Son of Man (novel)	0.015016297469822028	0.0	False
Galactose	0.009975731863244384	0.0	False
Bacillus pumilus	0.017030869167633387	0.0	False
Category:1892 in biology	0.050664786415254036	0.0	False
Philosopher's Walk	0.06484715490101337	0.0	False
Alabama Jubilee Hot Air Balloon Classic	0.05512074007755592	0.0	False
Ramachandran plot	0.03292181608457094	0.0	False
Category:Aviation in Russia	0.07516704228913301	0.0	False
Comparative theology	0.052646086972025746	0.0	False
Morphology (biology)	0.030321024818269846	0.0	False
Mixed-species foraging flock	0.054436989030388426	0.0	False
Single-access key	0.058590103956397944	0.0	False
Idiopathic granulomatous hepatitis	0.08069043704139184	0.0	False
Teliospore	0.06382848688404696	0.0	False
Bryologist	0.023134470285010325	0.0	False
Electrolithoautotroph	0.015227676146193329	0.0	False
Free recall	0.0575040296502825	0.0	False
1847 in philosophy	0.024331381847593713	0.0	False
Category:Aviation in Sierra Leone	0.08284841884546797	0.0	False
Claire M. Fraser	0.12665092320437846	0.0	False
Category:Anatomists by nationality	0.06629712661296319	0.0	False
GC skew	0.057785038403376184	0.0	False
Expected progeny difference	0.04445386410939044	0.0	False
Plumage League	0.033048406324182704	0.0	False
Immunopathology	0.056669605426458346	0.0	False
Rosalie Abella	0.034221458311928875	0.0	False
Dyadic space (cell biology)	0.042230676077178224	0.0	False
Panrationalism	0.057484275260385354	0.0	False
DNA base flipping	0.014579332309970208	0.0	False
Hobson's choice	0.015883640351349423	0.0	False
Template:Bouchet 2005	0.12273374352799582	0.0	False
Third International Eugenics Congress	0.08995157596561316	0.0	False
Fluo-4	0.0468645421920093	0.0	False
Molluscicide	0.011530144941999387	0.0	False
Runt	0.01940838836642614	0.0	False
Category:Feminist theology	0.07171738692626729	0.0	False
Category:Giambattista Vico	0.08865877024827187	0.0	False
Category:Taxa described in 1887	0.08008295411509414	0.0	False
Basic belief	0.041955816248865005	0.0	False
Template:Carrier proteins	0.01988275064335105	0.0	False
Good Wife, Wise Mother	0.02873075544588018	0.0	False
Dr Tatiana's Sex Advice to All Creation	0.0626745152000355	0.0	False
New Man (utopian concept)	0.04019408071067247	0.0	False
Fungicide	0.008645033827564479	0.0	False
Micrographia	0.02153101878046139	0.0	False
Lipoglycopeptide	0.03301484798359035	0.0	False
Telbivudine	0.030827059141515498	0.0	False
Category:Horse subspecies	0.08099564204708919	0.0	False
Category:1982 in biology	0.050664786415254036	0.0	False
Freeman Dyson	0.02095673846637097	0.0	False
Ectasia	0.06536411411822668	0.0	False
Category:Lamarckism	0.08865877024827187	0.0	False
List of habitats of principal importance in Wales	0.028638732517630286	0.0	False
Portal of the Folded Wings Shrine to Aviation	0.02811781790442353	0.0	False
China Aviation Supplies Holding Company	0.04951272600178779	0.0	False
Template:ButMoth	0.05721100405170072	0.0	False
Sudden unexplained death in childhood	0.04354283840177201	0.0	False
John Hopfield	0.05599042643689823	0.0	False
List of United States cities by population density	0.05591799226598708	0.0	False
Brookings Report	0.06559412870928011	0.0	False
Category:History of philosophy by period	0.02133567533888423	0.0	False
Aviation English	0.0367773413937231	0.0	False
Category:Taxa described in 1939	0.07359501210732895	0.0	False
Alfred Edward Taylor	0.016511391361036437	0.0	False
Cellular dewetting	0.032527089808830366	0.0	False
Eduardo Barrio	0.05383772797770414	0.0	False
Phenomenal conservatism	0.057175230366227556	0.0	False
Category:Books about Charles Darwin	0.05126242143641997	0.0	False
Lycoperdonosis	0.02927063852788472	0.0	False
Assimilative capacity	0.011160953010337999	0.0	False
Category:Complementary and alternative medicine templates	0.03762995021224969	0.0	False
Homestead principle	0.01641359838348144	0.0	False
WildCRU	0.07407682367813995	0.0	False
Index of environmental articles	0.0028463648965920377	0.0	False
Soil	0.010480751941836484	0.0	False
Passenger Information Unit (Ireland)	0.08758403463075781	0.0	False
Space in landscape design	0.007748647250856484	0.0	False
Category:Branches of philosophy	0.023471460341323656	0.0	False
MRC Mitochondrial Biology Unit	0.059450006742160576	0.0	False
Pessimistic induction	0.04373646176528918	0.0	False
Evergreen	0.03091109704803886	0.0	False
Category:Aquatic animals	0.084295334344344	0.0	False
Postfoundationalism	0.040567520791184454	0.0	False
The Aryan Path	0.04076859634172344	0.0	False
Reuse of excreta	0.008305501196302663	0.0	False
Region-beta paradox	0.04835700266217028	0.0	False
Category:Aircraft mechanics	0.019210476436306537	0.0	False
Category:Interregnums	0.08865877024827187	0.0	False
Category:Natural history societies	0.07657997116928235	0.0	False
List of countries by population growth rate	0.046706953963861514	0.0	False
Category:Airport law enforcement agencies	0.08312309132868433	0.0	False
Food Justice Movement	0.034206077002142676	0.0	False
Weathervane effect	0.037841440861030265	0.0	False
Category:1873 in the environment	0.10429563869806571	0.0	False
Antagonistic Pleiotropy	0.05051689608756323	0.0	False
Negative consequentialism	0.047512112197205296	0.0	False
Air combat manoeuvring	0.026763460782564207	0.0	False
Mir-598 microRNA precursor family	0.043345005979878955	0.0	False
DCMU	0.00965239620071521	0.0	False
Plasmid	0.0247486813238259	0.0	False
LunaJets	0.08719262681389453	0.0	False
Category:1882 in biology	0.050664786415254036	0.0	False
Botfly	0.03159831472854261	0.0	False
Extinction threshold	0.050863073388261494	0.0	False
Fumigation	0.02236705055367962	0.0	False
437 Transport Squadron	0.033800262638155276	0.0	False
Category:Dualism (philosophy of mind)	0.08865877024827187	0.0	False
Category:1988 health disasters	0.06639087233356743	0.0	False
Perturb-seq	0.07167533366482036	0.0	False
Epistemic injustice	0.04771180341075595	0.0	False
Onithochiton neglectus neglectus	0.046874856056229534	0.0	False
Source–sink dynamics	0.035081819180757916	0.0	False
Category:Mimicry	0.08865877024827187	0.0	False
1945 in aviation	0.011265187094782992	0.0	False
Olly Olly Oxen Free (film)	0.0247875992770225	0.0	False
Kempe Award for Distinguished Ecologists	0.1060826645602548	0.0	False
Associated reproductive pattern	0.07717459683437479	0.0	False
History of unmanned aerial vehicles	0.026238896311262607	0.0	False
Category:Undescribed species	0.04039668528036991	0.0	False
Susan Bordo	0.010684375931091474	0.0	False
3D ultrasound	0.10250377591120179	0.0	False
Category:1920 in the environment	0.10429563869806571	0.0	False
Category:Hybridisation (biology)	0.06023930988698316	0.0	False
Anderson-Abruzzo Albuquerque International Balloon Museum	0.04008534224338101	0.0	False
Epistemological particularism	0.06361978379565958	0.0	False
Sex and gender distinction	0.0385760017868335	0.0	False
Computational epigenetics	0.12081071767648144	0.0	False
PAS 2010	0.06512799197366244	0.0	False
NUSAP	0.0908266336496941	0.0	False
Interferon gamma	0.02040218330588825	0.0	False
GEO-2000	0.07554241226459318	0.0	False
Category:Aviation in the Netherlands Antilles	0.11153766549707288	0.0	False
Retrospective memory	0.06895475029084903	0.0	False
Template:WHO/MOE-Recognized English Medium Medical Schools (China)	0.14688361873558756	0.0	False
Google Balloon Internet	0.12005717880447231	0.0	False
The Philosophical Library	0.05591500369345523	0.0	False
Category:1891 in biology	0.050664786415254036	0.0	False
Simo Elaković	0.05237128254463532	0.0	False
Sanitary epidemiological reconnaissance	0.055123409381176845	0.0	False
Robert Falla Memorial Award	0.08020532745524574	0.0	False
Category:Natural resources ministries	0.0967459415034706	0.0	False
Selfing	0.03636275638809744	0.0	False
Clinical geropsychology	0.057477546525944084	0.0	False
Category:Public philosophy	0.023028224690510288	0.0	False
Centimorgan	0.03959285625085094	0.0	False
Category:Phycology	0.08865877024827187	0.0	False
Doping in sport	0.011882095852353091	0.0	False
Vihangamyoga	0.02199300564340074	0.0	False
Bionic architecture	0.06000365013784142	0.0	False
List of philosophers of science	0.01973025076239602	0.0	False
Hana Librová	0.08064349286797962	0.0	False
SAT Subject Test in Biology E/M	0.04748464741525332	0.0	False
Silent Spring	0.007231454672794597	0.0	False
Accidental necessity	0.05661369984863413	0.0	False
Vagina	0.010457586699861457	0.0	False
Spore: Galactic Adventures	0.05514686385200191	0.0	False
Crypsis	0.034699342206085136	0.0	False
Category:Human protein templates	0.02286380016412719	0.0	False
James McLachlan (scholar)	0.04314176272424433	0.0	False
Category:Taxa described in 2007	0.10328341906967634	0.0	False
Biocontainment	0.039634269977818805	0.0	False
Category:Proposed airlines	0.0862382180636718	0.0	False
Category:Metaphysical realism	0.07436944482015134	0.0	False
Indian Trees	0.0603284188616574	0.0	False
High-altitude wind power	0.0166707442764182	0.0	False
Nietzsche: Philosopher, Psychologist, Antichrist	0.020080532026962458	0.0	False
Taxon in disguise	0.042800188147873126	0.0	False
"Translating ""law"" to other European languages"	0.03125338634779183	0.0	False
Eco-investing	0.026469402405200564	0.0	False
KK thesis	0.09007929462785565	0.0	False
Bisset Hawkins Medal	0.027164819523933563	0.0	False
Shotgun lipidomics	0.04089528590535304	0.0	False
EPN (insecticide)	0.012499911964519635	0.0	False
Paradox of the pesticides	0.0323777160132224	0.0	False
Air Service Training	0.03086055024798473	0.0	False
Michael Hillegas	0.03037700170000055	0.0	False
Category:Lists of ecoregions by country	0.04797522392956098	0.0	False
Freeman Tilden	0.07072969827798417	0.0	False
Category:1880s in biology	0.050664786415254036	0.0	False
